id_pleito,tipo_interessado,interessado,cod_ibge,uf,num_pvl,status,num_processo,data_protocolo,tipo_operacao,finalidade,tipo_credor,credor,moeda,valor,pvl_assoc_divida,pvl_contradado_credor,data_status
71157,Estado,Bahia,29,BA,PVL02.000816/2025-80,Em análise,17944.002329/2025-14,2025-05-27T16:52:11Z,Concessão de garantia,Concessão de garantia a empresa estatal não dependente,Outras Organizações,Pessoa Jurídica,Real,101573661.85,0,0,27/05/2025
8749,Município,Araci,2902104,BA,,Pendente de regularização,17944.000835/2012-54,2013-04-24T00:00:00Z,Operação contratual interna,Regularização de Dívida - Água e Esgoto,Empresa Estatal,Empresa Baiana de Águas e Saneamento S/A,Real,331234.59,1,0,20/08/2013
8770,Município,Santa Cruz Cabrália,2927705,BA,,Arquivado,17944.000839/2007-75,2007-06-08T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,450000.0,0,0,06/12/2007
67048,Município,Esplanada,2910602,BA,PVL02.003989/2023-98,Deferido,17944.105059/2023-31,2023-10-24T08:56:49Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,14900000.0,0,1,25/10/2023
5088,Município,Correntina,2909307,BA,,Arquivado por decurso de prazo,17944.000036/2008-00,2008-05-20T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,27/05/2008
9065,Município,Canarana,2906204,BA,,Arquivado,17944.000896/2008-35,2008-08-15T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,253500.0,0,0,30/10/2008
43059,Município,Ituberá,2917300,BA,PVL02.001542/2020-31,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3250000.0,0,1,24/08/2020
6768,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,17944.000425/2010-41,2011-11-25T00:00:00Z,Operação contratual externa (com garantia da União),Infraestrutura,Instituição Financeira Internacional,Banco Internacional para Reconstrução e Desenvolvimento,Dólar dos EUA,60000000.0,1,0,15/12/2011
5692,Município,Cruz Das Almas,2909802,BA,,Arquivado,17944.000174/2007-08,2007-01-26T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,462000.0,0,0,06/12/2007
10392,Município,Jequié,2918001,BA,,Regularizado,17944.001188/2012-06,2023-07-07T00:00:00Z,Operação contratual interna,Regularização de Dívida - Outros,Empresa Não Estatal,Companhia de Eletricidade do Estado da Bahia,Real,105755.98,0,0,26/07/2023
8401,Município,Araci,2902104,BA,,Arquivado por decurso de prazo,17944.000770/2012-47,2012-08-15T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2184375.16,0,0,20/08/2013
41730,Município,João Dourado,2918357,BA,PVL02.000443/2020-32,Deferido (PVL-IF),,,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Banco do Brasil S/A,Real,600000.0,0,1,10/06/2021
67747,Município,Rafael Jambeiro,2925956,BA,PVL02.000134/2024-96,Deferido (PVL-IF),,,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Banco do Brasil S/A,Real,1000000.0,0,1,13/03/2024
64729,Município,Itabuna,2914802,BA,PVL02.001391/2023-64,Encaminhado à PGFN com manifestação técnica favorável,17944.102213/2023-12,2023-08-15T11:41:52Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,115000000.0,0,1,22/08/2023
6902,Município,Camaçari,2905701,BA,,Arquivado,17944.000456/2007-05,2007-04-02T00:00:00Z,Operação contratual interna,PROMOB,Instituição Financeira Nacional,Caixa Econômica Federal,Real,620599.0,0,0,14/08/2007
5708,Município,Ituaçu,2917201,BA,,Deferido,17944.000178/2008-69,2008-04-14T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,359800.0,0,0,22/04/2008
42744,Município,Saúde,2929800,BA,PVL02.009285/2019-42,Assinado pelo interessado (retificação),17944.102458/2020-05,2020-06-26T08:29:56Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,3000000.0,0,0,22/04/2024
67558,Município,Cocos,2908101,BA,PVL02.004368/2023-21,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,4700000.0,0,1,25/04/2024
69095,Município,Malhada de Pedras,2920304,BA,PVL02.001363/2024-28,Deferido (PVL-IF),,,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1480000.0,0,1,22/07/2024
5806,Município,Salvador,2927408,BA,,Deferido,17944.000203/2015-33,2015-12-16T00:00:00Z,Operação contratual interna,Pró-Transporte,Instituição Financeira Nacional,Caixa Econômica Federal,Real,300000000.0,1,0,28/12/2015
6137,Município,Livramento de Nossa Senhora,2919504,BA,,Arquivado por decurso de prazo,17944.000285/2008-97,2008-05-14T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,380250.0,0,0,19/05/2008
7039,Município,Capela do Alto Alegre,2906857,BA,,Deferido,17944.000484/2010-10,2010-04-28T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,65000.0,0,0,21/05/2010
27766,Município,Salvador,2927408,BA,PVL02.000404/2018-11,Encaminhado à PGFN com manifestação técnica favorável,17944.101428/2018-59,2018-06-28T10:29:01Z,Operação contratual externa (com garantia da União),Multissetorial,Instituição Financeira Internacional,Corporação Andina de Fomento,Dólar dos EUA,60700000.0,1,0,05/07/2018
46372,Município,Ibicuí,2912301,BA,PVL02.002464/2021-73,Deferido (PVL-IF),,,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1326038.84,0,0,21/09/2021
68241,Município,Amargosa,2901007,BA,PVL02.000421/2024-04,Encaminhado à PGFN com manifestação técnica favorável,17944.001233/2024-58,2024-08-08T11:09:04Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,30000000.0,0,1,27/08/2024
7811,Município,Baianópolis,2902500,BA,,Deferido,17944.000659/2012-51,2012-05-03T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,29/05/2012
7846,Município,Coribe,2909109,BA,,Arquivado por decurso de prazo,17944.000665/2011-27,2011-06-07T00:00:00Z,Operação contratual interna,Provias 2010,Instituição Financeira Nacional,Banco do Brasil S/A,Real,785500.0,0,0,14/01/2013
6198,Município,Angical,2901403,BA,,Arquivado por decurso de prazo,17944.000297/2008-11,2008-05-14T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,417450.0,0,0,15/05/2008
47732,Município,Santa Inês,2927903,BA,PVL02.003784/2021-41,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,4900000.0,0,1,09/11/2021
68680,Município,Wagner,2933406,BA,PVL02.001007/2024-12,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,3500000.0,0,1,27/05/2024
27329,Município,Pindobaçu,2924603,BA,PVL02.002661/2017-14,Arquivado por decurso de prazo,17944.100216/2018-54,2017-12-29T12:58:48Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5000000.0,0,0,13/08/2018
56729,Município,Mata de São João,2921005,BA,PVL02.000682/2021-73,Em retificação pelo interessado,17944.101474/2022-34,2022-04-25T17:18:44Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,10000000.0,0,0,10/05/2022
65240,Município,Brumado,2904605,BA,PVL02.001641/2023-66,Deferido,17944.102629/2023-31,2023-08-14T17:05:50Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,30000000.0,0,1,17/08/2023
7060,Município,Nordestina,2922656,BA,,Deferido,17944.000488/2011-89,2011-05-04T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,65000.0,0,0,09/06/2011
5954,Município,Oliveira dos Brejinhos,2923209,BA,,Deferido,17944.000243/2015-85,2015-03-04T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,4000000.0,1,0,12/03/2015
30294,Município,Castro Alves,2907301,BA,PVL02.002725/2018-50,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5000000.0,0,1,27/12/2018
42896,Município,Mutuípe,2922409,BA,PVL02.001397/2020-99,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,448222.0,0,1,14/07/2020
42770,Município,Riacho de Santana,2926400,BA,PVL02.000679/2020-79,Em retificação pelo interessado,17944.102548/2020-98,2020-09-09T17:49:54Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2000000.0,0,0,17/11/2020
56291,Município,Campo Alegre de Lourdes,2905909,BA,PVL02.003281/2022-56,Arquivado a pedido,17944.101392/2022-90,2023-03-20T15:44:03Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,20000000.0,0,0,03/08/2023
69073,Estado,Bahia,29,BA,PVL02.000635/2024-72,Encaminhado à PGFN com manifestação técnica favorável,17944.000940/2024-27,2024-08-21T17:58:47Z,Operação contratual externa (com garantia da União),Saúde,Instituição Financeira Internacional,Banco Interamericano de Desenvolvimento,Dólar dos EUA,150000000.0,0,0,06/09/2024
68946,Município,Itaju do Colônia,2915403,BA,PVL02.001252/2024-11,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,1649541.95,0,1,10/07/2024
64999,Município,Euclides da Cunha,2910701,BA,PVL02.007001/2022-89,Deferido,17944.102361/2023-37,2023-06-09T15:52:08Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,30000000.0,0,1,14/06/2023
66269,Município,Planaltino,2924900,BA,PVL02.003221/2023-14,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1050000.0,0,0,24/08/2023
7078,Estado,Bahia,29,BA,,Deferido,17944.000492/2008-41,2008-03-24T00:00:00Z,Operação contratual interna,PAC - Pró-Moradia - 2008,Instituição Financeira Nacional,Caixa Econômica Federal,Real,52997490.0,1,0,09/04/2008
5972,Município,Varzedo,2933174,BA,,Arquivado por decurso de prazo,17944.000247/2010-59,2010-03-17T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,65000.0,0,0,24/01/2011
7157,Município,Santo Antônio de Jesus,2928703,BA,,Arquivado,17944.000510/2010-18,2010-09-13T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,195000.0,0,0,05/10/2010
7166,Município,São Domingos,2928950,BA,,Deferido,17944.000512/2010-07,2010-09-06T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,600000.0,0,0,17/09/2010
7407,Município,Ipiaú,2913903,BA,,Arquivado,17944.000568/2008-39,2008-06-12T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,472150.0,0,0,02/10/2008
45252,Município,Amargosa,2901007,BA,PVL02.001184/2021-48,Encaminhado à PGFN com manifestação técnica favorável,17944.102310/2021-43,2022-06-29T11:25:08Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,7600000.0,0,1,18/07/2022
67057,Município,Teixeira de Freitas,2931350,BA,PVL02.004003/2023-05,Em análise (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1000000.0,0,0,19/08/2024
65876,Município,Teofilândia,2931509,BA,PVL02.002885/2023-66,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,3283000.0,0,1,28/07/2023
62713,Município,Wenceslau Guimarães,2933505,BA,PVL02.008985/2022-15,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,2060000.0,0,1,09/01/2023
45671,Município,Amargosa,2901007,BA,PVL02.001823/2021-75,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3800000.0,0,1,16/08/2021
65894,Município,Lajedão,2918902,BA,PVL02.002905/2023-07,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5000000.0,0,1,21/07/2023
60815,Município,Amargosa,2901007,BA,PVL02.006921/2022-80,Deferido,17944.102839/2022-48,2022-07-18T09:09:31Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,26000000.0,0,1,21/07/2022
66417,Município,Utinga,2932804,BA,PVL02.003387/2023-31,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,7000000.0,0,1,13/11/2023
63794,Município,Luís Eduardo Magalhães,2919553,BA,PVL02.000363/2023-20,Arquivado a pedido,17944.101181/2023-38,2023-05-19T10:12:38Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,54000000.0,0,0,11/07/2023
6096,Município,Mucuri,2922003,BA,,Deferido,17944.000276/2013-63,2013-08-30T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3800000.0,1,0,14/10/2013
30327,Município,Feira de Santana,2910800,BA,PVL02.002643/2018-13,Deferido,17944.109764/2018-40,2018-11-27T14:40:10Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,40000000.0,1,1,03/12/2018
33109,Município,Teofilândia,2931509,BA,PVL02.002201/2019-40,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2600000.0,0,1,15/07/2019
67159,Município,Medeiros Neto,2921104,BA,PVL02.004088/2023-13,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,9400000.0,0,1,29/11/2023
67563,Município,Santa Bárbara,2927507,BA,PVL02.004373/2023-34,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,7650000.0,0,0,13/05/2024
32183,Município,São Félix do Coribe,2929057,BA,PVL02.001337/2019-32,Deferido (PVL-IF),,,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Banco do Brasil S/A,Real,750000.0,0,1,27/05/2019
68693,Município,Alagoinhas,2900702,BA,PVL02.000548/2024-15,Deferido,17944.002677/2024-19,2024-05-09T16:45:27Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,25000000.0,0,1,24/05/2024
5015,Município,Alagoinhas,2900702,BA,,Deferido,17944.000024/2007-96,2007-01-09T00:00:00Z,Operação contratual interna,Provias,Instituição Financeira Nacional,Banco do Brasil S/A,Real,1980000.0,1,0,26/01/2007
10014,Município,Aramari,2902203,BA,,Arquivado,17944.001100/2008-61,2008-04-07T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,299450.0,0,0,13/08/2008
7981,Município,Jiquiriçá,2918209,BA,,Deferido,17944.000689/2010-03,2010-05-24T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,17/06/2010
59144,Município,São Félix do Coribe,2929057,BA,PVL02.005804/2022-07,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,5000000.0,0,1,21/07/2022
